Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
1086,2,0,Dresses,Dresses,False,False,291,sufficient,Not great,Looks much nicer in the photo. i expected a much higher quality fabric. this fabric truly felt cheap. i expected a nicer dress for the price. the fit was unflattering on me. sent it back,STYLE_EXPECTATION,STYLE_EXPECTATION
1091,2,0,Dresses,Dresses,False,False,58,sufficient,Dress is extremely pear-shaped.,"I bought this dress in an xs, and am 5'4"", 115 lbs, and fairly proportional. the shoulders were snug, but the hips (and maybe waist)were at least 2-3x too big. comically so-- the fabric stood away from my body like wings on each side.",UNDETERMINED,
636,1,0,Intimate,Lounge,False,False,7,thin,See through,I would really like this dress if the material were a little thicker. it's really thin so you can see my nipples straight through the dress. you can't wear a bra with it because it is backless so i don't understand how you are supposed to wear this outside of the house.,MATERIAL_QUALITY,MATERIAL_QUALITY
232,1,0,Intimate,Sleep,False,False,2,thin,Poor quality,"Recently received this and was very disappointed with the quality. the fabric was very thin, easily stretched out of shape. price is ridiculous for this item!",MATERIAL_QUALITY,MATERIAL_QUALITY
636,2,0,Intimate,Lounge,True,False,7,thin,Disappointing quality,"I was so disappointed with the quality of this dress, especially because it looks so beautiful on the model. the fabric was so thin that after one hand wash, it's already developing a tiny hole and pilling. also, it is definitely not a ""day dress""--i wore it as a swim coverup, but it is much too thin and pajama-like to be worn as an actual dress. the color is much different in person--the blue is brighter and, for lack of a better way to describe it, cheap looking. the white banding around the t",MATERIAL_QUALITY,MATERIAL_QUALITY
828,1,0,Tops,Blouses,True,False,225,sufficient,So wanted to love.....,"I saw this top online and ordered immediately!
i loved the color, lace, and unique details.
sadly it just arrived and it is a disaster!
the lace is stiff and doesn't lay softly, and is very rough against your skin.
the style ( and i like shorter style tops) is extremely boxy and the sleeves protrude outwards in a funny way.,.....
that although i am so in love with this color, i would be embarrassed to wear this top in public.
it could have been fantastic, if the lace was softer, and some a",STYLE_EXPECTATION,STYLE_EXPECTATION
861,1,0,Tops,Knits,False,False,244,sufficient,"Cute design, poor quality","This is an adorable basic & i should have been wearing it once a week this summer, but instead the fabric developed noticeable holes after the very first wear. this brand makes some of the softest, cutest tees, but unfortunately more often than not are unwearable after the first or second wash. i wash on gentle & hang dry. not worth the cost.",MATERIAL_QUALITY,MATERIAL_QUALITY
1072,2,0,Dresses,Dresses,False,False,197,sufficient,,"I don't know how to explain, but this dress at least for me did not look like the model, first off the dress is extremely heavy and extremely long and then where the fur starts, for me it didn't start at the right spot so it was very awkward looking... so definitely not for my type of body, i am normal height (5'5'', athletic and curvy body) but maybe for a very tall person looks good! the material is very interesting, it's so soft!",UNDETERMINED,
1052,2,0,Bottoms,Pants,True,False,37,sufficient,Very cute but cheaply made,"Saw this online and went in to try on. fit great and is true to size, but i should have known there would be issues as three out of six on the rack had the sewn in tags were all but hanging by a thread. i bought this for my bachelorette weekend in napa and when i put this on i noticed the straps had a few threads coming out and i thought, better get this to the seamstress as soon as i get home to secure the straps. well, literally five minutes into the car ride to the wineries i noticed the seam",MATERIAL_QUALITY,MATERIAL_QUALITY
860,2,0,Tops,Knits,False,False,288,sufficient,,"Runs very large and way too much fabric. i wanted this top to work because it looks cute on hanger. i usually wear s/m and the xs had too much fabric. may work better on someone with longer torso and taller. i am 5'6.5"" 36c 126lbs",SIZING_ACCURACY,SIZING_ACCURACY|STYLE_EXPECTATION
867,1,0,Tops,Knits,True,False,351,sufficient,Poorly constructed and unflattering,"I ordered the taupe version of this tee, which was a medium brown with black stripes. the fabric felt itchy and rough, and was pretty sheer for not being light colored. i didn't care for the fit, which was extremely boxy and wide; from the picture, i expected an a-line fit, but not a wide drop with webbed underarms. i ordered 2 sizes, and could have worn the smaller if i'd kept this tee. it runs on the larger side. what astounded me most was that both tees i ordered were sewn with completely cro",MATERIAL_QUALITY,MATERIAL_QUALITY|STYLE_EXPECTATION
860,2,0,Tops,Knits,False,False,288,sufficient,Just okay,I bought the shirt in ivory and went down a size per the advice from other reviewers. what i should have done was go down 2 sizes! runs huge! my husband said i looked pregnant and that's never a good look if your not. sent this back the same day.,UNDETERMINED,
1081,5,0,Dresses,Dresses,False,True,581,sufficient,Love this dress,"I also have this dress in 3/4 sleeve, tegan tunic. i love this dress. it can be dressed up or down.",UNDETERMINED,
1081,2,0,Dresses,Dresses,False,False,581,sufficient,"Pretty, but too loose and sacky","Wanted to love this dress - pretty fabric and colors. i think it would be more flattering on a taller woman (i'm 5'3"", ordered a s), this just looked like a nightgown on me. sorry to say it's going back.",UNDETERMINED,
843,2,0,Tops,Blouses,False,False,11,thin,Does not have a straight line fit,"The fabric of this top is lovely. the fit not so. it does not fit as shown on the model. the fit is very large around the middle and fits more like a ""swing"" top. i am 5'9"" slim build. i ordered my usual size medium. shoulders and back fit perfectly. too much material around the middle. had it had a straight cut to it, as shown, i'd keep it. because it doesn't it's going back.",STYLE_EXPECTATION,STYLE_EXPECTATION
1100,4,0,Dresses,Dresses,False,True,56,sufficient,Beautiful print,"This dress is beautiful, but not made for someone with a 36d. i ordered a 12 and i could get my chest in this dress. i really wish it fit. it's well made and very beautiful. belt does not come with the dress.",UNDETERMINED,
860,2,0,Tops,Knits,True,False,288,sufficient,Too fussy and too big in the wrong places,"I tried this on in a medium in the store and it was too big overall. i thought it was a nice concept for a feminine, whimsical top so i ordered a small online. but even then a small is still too big (and i usually wear a medium or an 8 in tops). maybe if it was slimmer through the ribs/waist area it could work but it just ends up looking maternity-ish and too voluminous everywhere below the bust. the front was too short, as well (stopped higher than what is shown on the model and i'm assuming sh",UNDETERMINED,
460,2,0,Bottoms,Shorts,False,False,15,thin,Perfect - at first :(,"I loved this romper so much! the material is thin, but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy, like on the model, to little booty shorts and a body suit...not the look i was going for. i am so disappointed.",MATERIAL_QUALITY,MATERIAL_QUALITY
819,4,0,Tops,Blouses,True,True,61,sufficient,Too boxy for petite frame,"This was a bit of a disappointment. the colors are beautiful, but the shape was not flattering on my petite frame. it is somewhat wide and boxy in the shoulders and body. the fabric is stiffer that i expected, and therefore it doesn't drape nicely on the shoulders and through the torso. if you look closely at the model, you can see what i am talking about at the shoulder. the shoulders stick out a tad, and the gathering at the neck contributes to the larger, boxy look. this might look nice on th",STYLE_EXPECTATION,STYLE_EXPECTATION
460,2,0,Bottoms,Shorts,False,False,15,thin,Not as expected,"It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3, 115 and got a s. it looked odd on me...a little too short on the bottom, a bit too big on top and overall i thought the material looked cheap for the price. i returned it.",UNDETERMINED,
